ID,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,disb_month,disb_dow,disb_is_weekend,due_month,due_dow,due_is_weekend,target
ID_259622261667267278,Kenya,261667.0,267278.0,Type_1,58491.0,60270.0,7,0,943.11,0.0161240190798584,972.0,9,5,1,9,5,1,0
ID_252613277617267278,Kenya,277617.0,267278.0,Type_1,4310.0,4341.0,7,0,519.99,0.120647331786542,524.0,10,5,1,10,5,1,0
ID_262561291907267278,Kenya,291907.0,267278.0,Type_1,505.0,505.0,7,0,0.0,0.0,0.0,11,1,0,11,1,0,0
ID_257901297567267278,Kenya,297567.0,267278.0,Type_1,4734.0,4834.0,7,0,0.0,0.0,0.0,11,4,0,11,4,0,0
ID_265888262502267278,Kenya,262502.0,267278.0,Type_1,14062.0,14421.0,7,0,4218.6,0.3,4326.0,9,0,0,9,0,0,0
ID_243236297812267278,Kenya,297812.0,267278.0,Type_1,14020.0,14190.0,7,0,4206.0,0.3,4257.0,11,5,1,11,5,1,0
ID_246777226253267278,Kenya,226253.0,267278.0,Type_1,2299.0,2351.0,7,0,689.7,0.3,705.0,7,2,0,8,2,0,0
ID_248011221943267278,Kenya,221943.0,267278.0,Type_1,2675.0,2752.0,7,0,802.5,0.3,826.0,7,4,0,7,4,0,0
ID_247726261467267278,Kenya,261467.0,267278.0,Type_1,3380.0,3380.0,7,0,0.0,0.0,0.0,9,5,1,9,5,1,0
ID_254014285380267278,Kenya,285380.0,267278.0,Type_1,10476.0,10476.0,7,0,2237.67,0.213599656357388,2238.0,10,3,0,10,3,0,0
ID_260753290159267278,Kenya,290159.0,267278.0,Type_1,11083.0,11288.0,7,0,3324.9,0.3,3386.0,10,5,1,11,5,1,0
ID_251137229330267278,Kenya,229330.0,267278.0,Type_1,9627.0,9627.0,7,0,2888.1,0.3,2888.0,8,0,0,8,0,0,0
ID_258913233622267278,Kenya,233622.0,267278.0,Type_1,16941.0,17146.0,7,0,5082.3,0.3,5144.0,8,0,0,8,0,0,0
ID_246965266403267278,Kenya,266403.0,267278.0,Type_1,2489.0,2489.0,7,0,746.7,0.3,747.0,9,5,1,10,5,1,0
ID_248927214991267278,Kenya,214991.0,267278.0,Type_1,8649.0,8649.0,7,0,2594.7,0.3,2595.0,7,2,0,7,2,0,0
ID_255793220241267278,Kenya,220241.0,267278.0,Type_1,2320.0,2391.0,7,0,696.0,0.3,717.0,7,2,0,7,2,0,0
ID_251926221564267278,Kenya,221564.0,267278.0,Type_1,409.0,409.0,7,0,122.7,0.3,123.0,7,3,0,7,3,0,0
ID_264213218921267278,Kenya,218921.0,267278.0,Type_1,22827.0,22827.0,7,0,6848.1,0.3,6848.0,7,0,0,7,0,0,0
ID_264406229785267278,Kenya,229785.0,267278.0,Type_1,11450.0,11450.0,7,0,3435.0,0.3,3435.0,8,0,0,8,0,0,0
ID_250117215905267278,Kenya,215905.0,267278.0,Type_1,10859.0,11191.0,7,0,3257.7,0.3,3357.0,7,3,0,7,3,0,0
ID_256960228309267278,Kenya,228309.0,267278.0,Type_1,49990.0,49990.0,7,0,14997.0,0.3,14997.0,7,5,1,8,5,1,0
ID_251555269821267278,Kenya,269821.0,267278.0,Type_1,3707.0,3758.0,7,0,992.1,0.26762881035878,1006.0,9,2,0,10,2,0,0
ID_308408372221251804,Kenya,372221.0,251804.0,Type_7,49200.0,53544.0,7,0,9840.0,0.2,10709.0,9,0,0,10,0,0,0
ID_266077246119267278,Kenya,246119.0,267278.0,Type_1,9691.0,9918.0,7,0,65.1,0.0067175730058817,67.0,8,5,1,9,5,1,0
ID_243598285704267278,Kenya,285704.0,267278.0,Type_1,15321.0,15716.0,7,0,4596.3,0.3,4715.0,10,4,0,10,4,0,0
ID_248084218385267278,Kenya,218385.0,267278.0,Type_1,1399.0,1424.0,7,0,419.7,0.3,427.0,7,0,0,7,0,0,0
ID_250978220589267278,Kenya,220589.0,267278.0,Type_1,5279.0,5311.0,7,0,1583.7,0.3,1593.0,7,2,0,7,2,0,0
ID_268124255362267278,Kenya,255362.0,267278.0,Type_1,369.0,381.0,7,0,110.7,0.3,114.0,9,4,0,9,4,0,0
ID_257045252482267278,Kenya,252482.0,267278.0,Type_1,13101.0,13500.0,7,0,300.0,0.0228990153423402,309.0,9,0,0,9,0,0,0
ID_253524221493267278,Kenya,221493.0,267278.0,Type_1,409.0,409.0,7,0,122.7,0.3,123.0,7,3,0,7,3,0,0
ID_251857242713267278,Kenya,242713.0,267278.0,Type_1,18850.0,19189.0,7,0,15.24,0.0008084880636604,16.0,8,1,0,8,1,0,0
ID_261381274383267278,Kenya,274383.0,267278.0,Type_1,11765.0,11765.0,7,0,235.5,0.0200169995750106,235.0,10,1,0,10,1,0,0
ID_261209249881267278,Kenya,249881.0,267278.0,Type_1,18520.0,18520.0,7,0,5556.0,0.3,5556.0,9,4,0,9,4,0,0
ID_250156296277267278,Kenya,296277.0,267278.0,Type_1,14153.0,14238.0,7,0,1408.2,0.0994983395746484,1417.0,11,2,0,11,2,0,0
ID_260907228682267278,Kenya,228682.0,267278.0,Type_1,9998.0,10242.0,7,0,2999.4,0.3,3073.0,7,5,1,8,5,1,0
ID_266801225734267278,Kenya,225734.0,267278.0,Type_1,5860.0,5860.0,7,0,1758.0,0.3,1758.0,7,2,0,8,2,0,0
ID_242995236133267278,Kenya,236133.0,267278.0,Type_1,1319.0,1319.0,7,0,395.7,0.3,399.0,8,5,1,8,5,1,0
ID_265813264541267278,Kenya,264541.0,267278.0,Type_1,3385.0,3483.0,7,0,0.0,0.0,0.0,9,2,0,9,2,0,0
ID_265896229248267278,Kenya,229248.0,267278.0,Type_1,1198.0,1207.0,7,0,359.4,0.3,362.0,8,0,0,8,0,0,0
ID_257771306231251804,Kenya,306231.0,251804.0,Type_5,6700.0,7135.0,14,0,893.0,0.133283582089552,951.0,12,4,0,1,4,0,0
ID_257153242250267278,Kenya,242250.0,267278.0,Type_1,2249.0,2328.0,7,0,267.24,0.118826144953312,277.0,8,0,0,8,0,0,0
ID_255060299662267278,Kenya,299662.0,267278.0,Type_1,1739.0,1739.0,7,0,521.7,0.3,522.0,11,2,0,11,2,0,0
ID_253047254836267278,Kenya,254836.0,267278.0,Type_1,4609.0,4609.0,7,0,0.0,0.0,0.0,9,3,0,9,3,0,0
ID_258493296663267278,Kenya,296663.0,267278.0,Type_1,2803.0,2803.0,7,0,840.9,0.3,841.0,11,3,0,11,3,0,0
ID_249405238546267278,Kenya,238546.0,267278.0,Type_1,1210.0,1210.0,7,0,363.0,0.3,363.0,8,2,0,8,2,0,0
ID_258400302661267278,Kenya,302661.0,267278.0,Type_1,4099.0,4157.0,7,0,0.0,0.0,0.0,11,1,0,11,1,0,0
ID_255296302314267278,Kenya,302314.0,267278.0,Type_1,2795.0,2795.0,7,0,6.08,0.0021753130590339,6.0,11,0,0,11,0,0,0
ID_271540271656267278,Kenya,271656.0,267278.0,Type_1,2599.0,2599.0,7,0,0.0,0.0,0.0,9,4,0,10,4,0,0
ID_261254277352267278,Kenya,277352.0,267278.0,Type_1,2653.0,2653.0,7,0,795.9,0.3,796.0,10,5,1,10,5,1,0
ID_257725241648267278,Kenya,241648.0,267278.0,Type_1,7378.0,7378.0,7,0,2213.4,0.3,2213.0,8,0,0,8,0,0,0
ID_243463280902267278,Kenya,280902.0,267278.0,Type_1,1957.0,2013.0,7,0,587.1,0.3,604.0,10,3,0,10,3,0,0
ID_261669234234267278,Kenya,234234.0,267278.0,Type_1,2570.0,2570.0,7,0,771.0,0.3,771.0,8,2,0,8,2,0,0
ID_311854372582267278,Kenya,372582.0,267278.0,Type_7,5000.0,5176.0,7,0,1000.0,0.2,1035.0,10,5,1,10,5,1,0
ID_247412248840267278,Kenya,248840.0,267278.0,Type_1,6319.0,6319.0,7,0,0.0,0.0,0.0,8,2,0,9,2,0,0
ID_264227289644267278,Kenya,289644.0,267278.0,Type_1,7493.0,7493.0,7,0,2247.9,0.3,2248.0,10,4,0,11,4,0,0
ID_246853285465267278,Kenya,285465.0,267278.0,Type_1,7029.0,7245.0,7,0,1278.03,0.181822449850618,1317.0,10,3,0,10,3,0,0
ID_242924300728267278,Kenya,300728.0,267278.0,Type_1,7738.0,7975.0,7,0,2321.4,0.3,2393.0,11,4,0,11,4,0,0
ID_260273282138267278,Kenya,282138.0,267278.0,Type_1,2010.0,2010.0,7,0,603.0,0.3,603.0,10,5,1,10,5,1,0
ID_243334257278267278,Kenya,257278.0,267278.0,Type_1,3528.0,3528.0,7,0,1058.4,0.3,1058.0,9,0,0,9,0,0,0
ID_254494237238267278,Kenya,237238.0,267278.0,Type_1,500.0,520.0,7,0,150.0,0.3,156.0,8,0,0,8,0,0,0
ID_260492229884267278,Kenya,229884.0,267278.0,Type_1,529.0,529.0,7,0,158.7,0.3,159.0,8,0,0,8,0,0,0
ID_269503256600267278,Kenya,256600.0,267278.0,Type_1,2449.0,2481.0,7,0,734.7,0.3,744.0,9,5,1,9,5,1,0
ID_272388290370251804,Kenya,290370.0,251804.0,Type_6,4080.0,4162.0,7,0,652.0,0.159803921568627,665.0,10,5,1,11,5,1,0
ID_258383260309267278,Kenya,260309.0,267278.0,Type_1,1500.0,2373.0,7,0,450.0,0.3,712.0,9,4,0,9,4,0,1
ID_249101259116267278,Kenya,259116.0,267278.0,Type_1,15162.0,15255.0,7,0,0.0,0.0,0.0,9,2,0,9,2,0,0
ID_242348246352267278,Kenya,246352.0,267278.0,Type_1,13956.0,13956.0,7,0,0.11,7.88191458870736e-06,0.0,8,5,1,9,5,1,0
ID_308600367151267278,Kenya,367151.0,267278.0,Type_7,5000.0,5176.0,7,1,1668.0,0.3336,1727.0,6,2,0,7,2,0,0
ID_260008287343267278,Kenya,287343.0,267278.0,Type_1,1799.0,1799.0,7,0,539.7,0.3,540.0,10,0,0,10,0,0,0
ID_270877248367267278,Kenya,248367.0,267278.0,Type_1,1500.0,1500.0,7,0,450.0,0.3,450.0,8,2,0,9,2,0,0
ID_249585294745267278,Kenya,294745.0,267278.0,Type_1,1740.0,1766.0,7,0,0.0,0.0,0.0,11,5,1,11,5,1,0
ID_249422227175267278,Kenya,227175.0,267278.0,Type_1,12653.0,12953.0,7,0,3795.9,0.3,3886.0,7,4,0,8,4,0,0
ID_249012259015267278,Kenya,259015.0,267278.0,Type_1,26512.0,26885.0,7,0,4.47,0.0001686028968014,5.0,9,2,0,9,2,0,0
ID_243488232736267278,Kenya,232736.0,267278.0,Type_1,6499.0,6538.0,7,0,1949.7,0.3,1961.0,8,5,1,8,5,1,0
ID_259765304078267278,Kenya,304078.0,267278.0,Type_1,4430.0,4430.0,7,0,1329.0,0.3,1329.0,11,4,0,12,4,0,0
ID_256953254966267278,Kenya,254966.0,267278.0,Type_1,2616.0,2616.0,7,0,784.8,0.3,785.0,9,3,0,9,3,0,0
ID_246051229019267278,Kenya,229019.0,267278.0,Type_1,3807.0,3889.0,7,0,1142.1,0.3,1167.0,8,0,0,8,0,0,0
ID_254671241766267278,Kenya,241766.0,267278.0,Type_1,2629.0,2629.0,7,0,788.7,0.3,789.0,8,0,0,8,0,0,0
ID_269977238373267278,Kenya,238373.0,267278.0,Type_1,54359.0,54359.0,7,0,0.0,0.0,0.0,8,2,0,8,2,0,0
ID_262040285114267278,Kenya,285114.0,267278.0,Type_1,16627.0,16850.0,7,0,4988.1,0.3,5055.0,10,3,0,10,3,0,0
ID_12897259826267278,Kenya,259826.0,267278.0,Type_1,11128.0,11128.0,7,0,0.0,0.0,0.0,9,3,0,9,3,0,0
ID_268483304365267278,Kenya,304365.0,267278.0,Type_1,1524.0,1536.0,7,0,457.2,0.3,461.0,11,5,1,12,5,1,0
ID_311597371843251804,Kenya,371843.0,251804.0,Type_7,4990.0,5165.0,7,0,998.0,0.2,1033.0,9,2,0,10,2,0,0
ID_259604229341267278,Kenya,229341.0,267278.0,Type_1,369.0,387.0,7,0,110.7,0.3,116.0,8,0,0,8,0,0,0
ID_263445222706267278,Kenya,222706.0,267278.0,Type_1,1459.0,1503.0,7,0,437.7,0.3,451.0,7,5,1,7,5,1,0
ID_262561215108267278,Kenya,215108.0,267278.0,Type_1,14959.0,14959.0,7,0,4487.7,0.3,4488.0,7,2,0,7,2,0,0
ID_259985269973267278,Kenya,269973.0,267278.0,Type_1,758.0,788.0,7,0,227.4,0.3,236.0,9,2,0,10,2,0,0
ID_243488264363267278,Kenya,264363.0,267278.0,Type_1,2360.0,2360.0,7,0,0.0,0.0,0.0,9,2,0,9,2,0,0
ID_232433247194267278,Kenya,247194.0,267278.0,Type_1,4799.0,4799.0,7,0,0.0,0.0,0.0,8,0,0,9,0,0,0
ID_250696218976267278,Kenya,218976.0,267278.0,Type_1,2623.0,2718.0,7,0,786.9,0.3,815.0,7,0,0,7,0,0,0
ID_261988245383267278,Kenya,245383.0,267278.0,Type_1,4799.0,4849.0,7,0,1439.7,0.3,1455.0,8,5,1,9,5,1,0
ID_255338293167267278,Kenya,293167.0,267278.0,Type_1,3296.0,3370.0,7,0,988.8,0.3,1021.0,11,3,0,11,3,0,0
ID_241606258570267278,Kenya,258570.0,267278.0,Type_1,3294.0,3318.0,7,0,0.0,0.0,0.0,9,1,0,9,1,0,0
ID_252263217016267278,Kenya,217016.0,267278.0,Type_1,11537.0,11852.0,7,0,3461.1,0.3,3556.0,7,5,1,7,5,1,0
ID_249279252543267278,Kenya,252543.0,267278.0,Type_1,4899.0,4899.0,7,0,467.68,0.0954643804858134,468.0,9,0,0,9,0,0,0
ID_251106230059267278,Kenya,230059.0,267278.0,Type_1,10843.0,11153.0,7,0,3252.9,0.3,3346.0,8,0,0,8,0,0,0
ID_265113297554267278,Kenya,297554.0,267278.0,Type_1,5638.0,5676.0,7,0,82.98,0.0147179851010996,84.0,11,4,0,11,4,0,0
ID_261254272910267278,Kenya,272910.0,267278.0,Type_1,2238.0,2238.0,7,0,671.4,0.3,671.0,10,0,0,10,0,0,0
ID_249665122888251804,Kenya,122888.0,251804.0,Type_5,15400.0,17202.0,14,0,2464.0,0.16,2752.0,3,5,1,3,5,1,1
ID_244183218736267278,Kenya,218736.0,267278.0,Type_1,8379.0,8429.0,7,0,2513.7,0.3,2529.0,7,0,0,7,0,0,0
ID_247304238504267278,Kenya,238504.0,267278.0,Type_1,1910.0,1924.0,7,0,573.0,0.3,577.0,8,2,0,8,2,0,0
ID_251106218800267278,Kenya,218800.0,267278.0,Type_1,6034.0,6220.0,7,0,1810.2,0.3,1866.0,7,0,0,7,0,0,0
ID_250994241103267278,Kenya,241103.0,267278.0,Type_1,10037.0,10037.0,7,0,0.0,0.0,0.0,8,5,1,8,5,1,0
ID_258741274517267278,Kenya,274517.0,267278.0,Type_1,3499.0,3626.0,7,0,1049.7,0.3,1088.0,10,1,0,10,1,0,0
ID_257825257450267278,Kenya,257450.0,267278.0,Type_1,337.0,352.0,7,0,1.0,0.0029673590504451,1.0,9,0,0,9,0,0,0
ID_254267295561267278,Kenya,295561.0,267278.0,Type_1,6447.0,6525.0,7,0,1934.1,0.3,1958.0,11,1,0,11,1,0,0
ID_257045224372267278,Kenya,224372.0,267278.0,Type_1,7159.0,7379.0,7,0,2147.7,0.3,2214.0,7,0,0,8,0,0,0
ID_257781279020267278,Kenya,279020.0,267278.0,Type_1,29916.0,29916.0,7,0,1499.03,0.0501079689798101,1499.0,10,0,0,10,0,0,0
ID_249366273339267278,Kenya,273339.0,267278.0,Type_1,650.0,650.0,7,0,0.0,0.0,0.0,10,0,0,10,0,0,0
ID_257554294377267278,Kenya,294377.0,267278.0,Type_1,6060.0,6060.0,7,0,180.0,0.0297029702970297,181.0,11,5,1,11,5,1,0
ID_253598214264267278,Kenya,214264.0,267278.0,Type_1,6338.0,6533.0,7,0,3169.0,0.5,3267.0,7,1,0,7,1,0,0
ID_254567218181267278,Kenya,218181.0,267278.0,Type_1,4779.0,5577.0,7,0,1433.7,0.3,1673.0,7,5,1,7,5,1,1
ID_257132305525267278,Kenya,305525.0,267278.0,Type_1,4581.0,4713.0,7,0,1374.3,0.3,1414.0,11,0,0,12,0,0,0
ID_258956290527267278,Kenya,290527.0,267278.0,Type_1,2300.0,2300.0,7,0,0.0,0.0,0.0,10,5,1,11,5,1,0
ID_265800217445267278,Kenya,217445.0,267278.0,Type_1,439.0,447.0,7,0,131.7,0.3,134.0,7,5,1,7,5,1,0
ID_259749225542267278,Kenya,225542.0,267278.0,Type_1,80280.0,80280.0,7,0,24084.0,0.3,24084.0,7,2,0,8,2,0,0
ID_255414297593267278,Kenya,297593.0,267278.0,Type_1,4759.0,4875.0,7,0,0.0,0.0,0.0,11,4,0,11,4,0,0
ID_270797292856267278,Kenya,292856.0,267278.0,Type_1,2385.0,2472.0,7,0,715.5,0.3,742.0,11,2,0,11,2,0,0
ID_250872229548267278,Kenya,229548.0,267278.0,Type_1,57824.0,61124.0,7,0,17347.2,0.3,18337.0,8,0,0,8,0,0,0
ID_266004260168267278,Kenya,260168.0,267278.0,Type_1,465.0,485.0,7,0,139.5,0.3,146.0,9,4,0,9,4,0,0
ID_248255248834267278,Kenya,248834.0,267278.0,Type_1,24290.0,25181.0,7,0,5865.0,0.241457389872375,6080.0,8,2,0,9,2,0,0
ID_254277301884267278,Kenya,301884.0,267278.0,Type_1,5769.0,5839.0,7,0,1730.7,0.3,1752.0,11,0,0,11,0,0,0
ID_250864223499267278,Kenya,223499.0,267278.0,Type_1,48652.0,50098.0,7,0,14595.6,0.3,15029.0,7,5,1,7,5,1,0
ID_240678227170267278,Kenya,227170.0,267278.0,Type_1,40730.0,40730.0,7,0,12219.0,0.3,12219.0,7,4,0,8,4,0,0
ID_248199275771267278,Kenya,275771.0,267278.0,Type_1,52537.0,53848.0,7,0,1205.7,0.0229495403239621,1236.0,10,3,0,10,3,0,0
ID_259561286602267278,Kenya,286602.0,267278.0,Type_1,4699.0,4699.0,7,0,0.0,0.0,0.0,10,5,1,10,5,1,0
ID_250576223411267278,Kenya,223411.0,267278.0,Type_1,6583.0,6583.0,7,0,1974.9,0.3,1975.0,7,5,1,7,5,1,0
ID_311529373280251804,Kenya,373280.0,251804.0,Type_7,7800.0,8073.0,7,0,1560.0,0.2,1615.0,10,1,0,10,1,0,0
ID_258635248058267278,Kenya,248058.0,267278.0,Type_1,7373.0,7535.0,7,0,11.26,0.0015271938152719,12.0,8,1,0,9,1,0,0
ID_248683128193245684,Kenya,128193.0,245684.0,Type_5,12500.0,13225.0,14,0,10000.0,0.8,10580.0,3,4,0,4,4,0,0
ID_249583267836267278,Kenya,267836.0,267278.0,Type_1,1660.0,1696.0,7,0,283.53,0.170801204819277,290.0,9,0,0,10,0,0,0
ID_248788246354267278,Kenya,246354.0,267278.0,Type_1,7034.0,7206.0,7,0,11.47,0.0016306511231162,12.0,8,5,1,9,5,1,0
ID_310219369379267278,Kenya,369379.0,267278.0,Type_7,3790.0,3923.0,7,0,758.0,0.2,785.0,8,3,0,8,3,0,0
ID_253927253580267278,Kenya,253580.0,267278.0,Type_1,21704.0,21704.0,7,0,6511.2,0.3,6511.0,9,2,0,9,2,0,0
ID_293818360485251804,Kenya,360485.0,251804.0,Type_4,10000.0,10450.0,14,1,2500.0,0.25,2613.0,11,0,0,11,0,0,0
ID_253101260346267278,Kenya,260346.0,267278.0,Type_1,6045.0,6231.0,7,0,43.5,0.0071960297766749,45.0,9,4,0,9,4,0,0
ID_259525278281267278,Kenya,278281.0,267278.0,Type_1,4149.0,4149.0,7,0,1244.7,0.3,1245.0,10,0,0,10,0,0,0
ID_247423301408267278,Kenya,301408.0,267278.0,Type_1,3064.0,3064.0,7,0,23.09,0.0075359007832898,23.0,11,5,1,11,5,1,0
ID_270914264206267278,Kenya,264206.0,267278.0,Type_1,648.0,651.0,7,0,124.95,0.192824074074074,126.0,9,2,0,9,2,0,0
ID_264000243924267278,Kenya,243924.0,267278.0,Type_1,12060.0,12280.0,7,0,3618.0,0.3,3684.0,8,3,0,9,3,0,0
ID_243679228218267278,Kenya,228218.0,267278.0,Type_1,1300.0,1330.0,7,0,390.0,0.3,399.0,7,5,1,8,5,1,0
ID_261855273338267278,Kenya,273338.0,267278.0,Type_1,2920.0,2956.0,7,0,471.67,0.161530821917808,477.0,10,0,0,10,0,0,0
ID_256841232825267278,Kenya,232825.0,267278.0,Type_1,1498.0,1498.0,7,0,449.4,0.3,449.0,8,5,1,8,5,1,0
ID_261840306054267278,Kenya,306054.0,267278.0,Type_10,356340.0,361685.1,25,0,57007.0,0.159979233316495,57862.0,12,1,0,12,5,1,0
ID_257942225751267278,Kenya,225751.0,267278.0,Type_1,3019.0,3063.0,7,0,905.7,0.3,919.0,7,2,0,8,2,0,0
ID_261570229203267278,Kenya,229203.0,267278.0,Type_1,1220.0,1220.0,7,0,366.0,0.3,366.0,8,0,0,8,0,0,0
ID_271895303762267278,Kenya,303762.0,267278.0,Type_4,14000.0,14980.0,30,0,1866.0,0.133285714285714,1997.0,11,3,0,12,5,1,0
ID_273311370354267278,Kenya,370354.0,267278.0,Type_7,10000.0,10351.0,7,0,2000.0,0.2,2070.0,9,2,0,9,2,0,0
ID_260174215858267278,Kenya,215858.0,267278.0,Type_1,19878.0,19878.0,7,0,5963.4,0.3,5963.0,7,3,0,7,3,0,0
ID_261209262129267278,Kenya,262129.0,267278.0,Type_1,4599.0,4599.0,7,0,1379.7,0.3,1380.0,9,0,0,9,0,0,0
ID_243264218264267278,Kenya,218264.0,267278.0,Type_1,3455.0,3455.0,7,0,1036.5,0.3,1037.0,7,0,0,7,0,0,0
ID_260269299412267278,Kenya,299412.0,267278.0,Type_1,13003.0,13400.0,7,0,3900.9,0.3,4020.0,11,1,0,11,1,0,0
ID_256146243340267278,Kenya,243340.0,267278.0,Type_1,6429.0,6468.0,7,0,0.0,0.0,0.0,8,2,0,8,2,0,0
ID_269437258006267278,Kenya,258006.0,267278.0,Type_1,46850.0,49096.0,7,0,14055.0,0.3,14729.0,9,1,0,9,1,0,0
ID_268239224932267278,Kenya,224932.0,267278.0,Type_1,10218.0,10531.0,7,0,3065.4,0.3,3159.0,7,1,0,8,1,0,0
ID_268781286029267278,Kenya,286029.0,267278.0,Type_1,419.0,419.0,7,0,125.7,0.3,126.0,10,4,0,10,4,0,0
ID_261462220213267278,Kenya,220213.0,267278.0,Type_1,2860.0,2965.0,7,0,858.0,0.3,890.0,7,2,0,7,2,0,0
ID_249155226252267278,Kenya,226252.0,267278.0,Type_1,96153.0,97353.0,7,0,28845.9,0.3,29206.0,7,2,0,8,2,0,0
ID_254417275766267278,Kenya,275766.0,267278.0,Type_1,3380.0,3502.0,7,0,1014.0,0.3,1051.0,10,3,0,10,3,0,0
ID_254276215161267278,Kenya,215161.0,267278.0,Type_1,1520.0,1520.0,7,0,456.0,0.3,456.0,7,2,0,7,2,0,0
ID_255206268870267278,Kenya,268870.0,267278.0,Type_1,2039.0,2039.0,7,0,0.0,0.0,0.0,9,1,0,10,1,0,0
ID_270909269989267278,Kenya,269989.0,267278.0,Type_1,15937.0,16331.0,7,0,603.09,0.0378421283804982,618.0,9,2,0,10,2,0,0
ID_248808218550267278,Kenya,218550.0,267278.0,Type_1,31236.0,31552.0,7,0,9370.8,0.3,9466.0,7,0,0,7,0,0,0
ID_249332235446267278,Kenya,235446.0,267278.0,Type_1,3199.0,3223.0,7,0,959.7,0.3,967.0,8,4,0,8,4,0,0
ID_254221232049267278,Kenya,232049.0,267278.0,Type_1,9603.0,9735.0,7,0,2880.9,0.3,2921.0,8,4,0,8,4,0,0
ID_251410251920267278,Kenya,251920.0,267278.0,Type_1,14374.0,14461.0,7,0,69.0,0.0048003339362738,69.0,9,0,0,9,0,0,0
ID_242352278687267278,Kenya,278687.0,267278.0,Type_1,6708.0,6708.0,7,0,637.29,0.0950044722719141,637.0,10,0,0,10,0,0,0
ID_259988298571267278,Kenya,298571.0,267278.0,Type_1,13661.0,14077.0,7,0,4098.3,0.3,4223.0,11,0,0,11,0,0,0
ID_240678228061267278,Kenya,228061.0,267278.0,Type_1,168365.0,168365.0,7,0,50509.5,0.3,50510.0,7,5,1,8,5,1,0
ID_267345204388267278,Kenya,204388.0,267278.0,Type_5,15000.0,15850.0,14,0,2400.0,0.16,2536.0,6,2,0,7,2,0,0
ID_249946259753267278,Kenya,259753.0,267278.0,Type_1,4198.0,4198.0,7,0,520.85,0.124070986183897,521.0,9,3,0,9,3,0,0
ID_263726242237267278,Kenya,242237.0,267278.0,Type_1,4040.0,4144.0,7,0,0.0,0.0,0.0,8,0,0,8,0,0,0
ID_244965291563267278,Kenya,291563.0,267278.0,Type_1,25554.0,26334.0,7,0,4037.76,0.158008922282225,4161.0,10,0,0,11,0,0,0
ID_246743299123267278,Kenya,299123.0,267278.0,Type_1,769.0,799.0,7,0,230.7,0.3,240.0,11,1,0,11,1,0,0
ID_241235287802267278,Kenya,287802.0,267278.0,Type_1,5370.0,5402.0,7,0,1611.0,0.3,1621.0,10,1,0,11,1,0,0
ID_239890251925251804,Kenya,251925.0,251804.0,Type_4,50000.0,57500.0,91,0,8000.0,0.16,9200.0,9,0,0,12,0,0,0
ID_259881250450267278,Kenya,250450.0,267278.0,Type_1,4749.0,4749.0,7,0,0.0,0.0,0.0,9,4,0,9,4,0,0
ID_261674276470267278,Kenya,276470.0,267278.0,Type_1,2549.0,2549.0,7,0,764.7,0.3,765.0,10,4,0,10,4,0,0
ID_262733214299267278,Kenya,214299.0,267278.0,Type_1,13210.0,13614.0,7,0,6605.0,0.5,6807.0,7,1,0,7,1,0,0
ID_256423244823267278,Kenya,244823.0,267278.0,Type_1,4810.0,4983.0,7,0,0.0,0.0,0.0,8,4,0,9,4,0,0
ID_239491273844267278,Kenya,273844.0,267278.0,Type_1,15537.0,15537.0,7,0,4661.1,0.3,4661.0,10,0,0,10,0,0,0
ID_262512249848267278,Kenya,249848.0,267278.0,Type_1,24516.0,25262.0,7,0,7354.8,0.3,7579.0,9,4,0,9,4,0,0
ID_247897239224267278,Kenya,239224.0,267278.0,Type_1,2729.0,2733.0,7,0,818.7,0.3,820.0,8,3,0,8,3,0,0
ID_248569301065267278,Kenya,301065.0,267278.0,Type_1,2480.0,2480.0,7,0,203.6,0.0820967741935483,204.0,11,4,0,11,4,0,0
ID_261998253101267278,Kenya,253101.0,267278.0,Type_1,4798.0,4869.0,7,0,852.0,0.17757398916215,865.0,9,1,0,9,1,0,0
ID_252442226170267278,Kenya,226170.0,267278.0,Type_1,2305.0,2335.0,7,0,691.5,0.3,701.0,7,2,0,8,2,0,0
ID_262778253528267278,Kenya,253528.0,267278.0,Type_1,36684.0,36905.0,7,0,11005.2,0.3,11072.0,9,1,0,9,1,0,0
ID_258536222139267278,Kenya,222139.0,267278.0,Type_1,8771.0,8877.0,7,0,2631.3,0.3,2663.0,7,4,0,7,4,0,0
ID_263235279089267278,Kenya,279089.0,267278.0,Type_1,1219.0,1246.0,7,0,365.7,0.3,374.0,10,0,0,10,0,0,0
ID_254494299808267278,Kenya,299808.0,267278.0,Type_1,2623.0,2718.0,7,0,786.9,0.3,815.0,11,2,0,11,2,0,0
ID_245234273901267278,Kenya,273901.0,267278.0,Type_1,2228.0,2228.0,7,0,668.4,0.3,668.0,10,1,0,10,1,0,0
ID_257499228750267278,Kenya,228750.0,267278.0,Type_1,2280.0,2359.0,7,0,684.0,0.3,708.0,7,5,1,8,5,1,0
ID_258108253246267278,Kenya,253246.0,267278.0,Type_1,2159.0,2186.0,7,0,642.18,0.297443260768874,650.0,9,1,0,9,1,0,0
ID_248258247095267278,Kenya,247095.0,267278.0,Type_1,7980.0,8112.0,7,0,24.99,0.0031315789473684,25.0,8,0,0,9,0,0,0
